date,close
2018-11-01,1.26
2018-11-02,1.23
2018-11-05,1.24
2018-11-06,1.24
2018-11-07,1.24
2018-11-08,1.23
2018-11-09,1.27
2018-11-12,1.27
2018-11-13,1.27
2018-11-14,1.27
2018-11-15,1.27
2018-11-16,1.27
2018-11-19,1.27
2018-11-20,1.26
2018-11-21,1.26
2018-11-22,1.26
2018-11-23,1.27
2018-11-26,1.27
2018-11-27,1.25
2018-11-28,1.26
2018-11-29,1.26
2018-11-30,1.25
2018-12-03,1.25
2018-12-04,1.25
2018-12-05,1.25
2018-12-06,1.22
2018-12-07,1.22
2018-12-10,1.22
2018-12-11,1.22
2018-12-12,1.22
2018-12-13,1.22
2018-12-14,1.22
2018-12-17,1.23
2018-12-18,1.23
2018-12-19,1.23
2018-12-20,1.23
2018-12-21,1.23
2018-12-27,1.23
2018-12-28,1.19
2019-01-02,1.19
2019-01-03,1.19
2019-01-04,1.19
2019-01-07,1.19
2019-01-08,1.22
2019-01-09,1.22
2019-01-10,1.21
2019-01-11,1.21
2019-01-14,1.21
2019-01-15,1.21
2019-01-16,1.21
2019-01-17,1.21
2019-01-18,1.2
2019-01-21,1.2
2019-01-22,1.2
2019-01-23,1.2
2019-01-24,1.2
2019-01-25,1.2
2019-01-28,1.16
2019-01-29,1.16
2019-01-30,1.16
2019-01-31,1.16
2019-02-01,1.16
2019-02-04,1.13
2019-02-05,1.14
2019-02-06,1.17
2019-02-07,1.15
2019-02-08,1.14
2019-02-11,1.14
2019-02-12,1.14
2019-02-13,1.16
2019-02-14,1.15
2019-02-15,1.13
2019-02-18,1.12
2019-02-19,1.12
2019-02-20,1.11
2019-02-21,1.12
2019-02-22,1.12
2019-02-25,1.12
2019-02-26,1.13
2019-02-27,1.13
2019-02-28,1.13
2019-03-01,1.13
2019-03-04,1.13
2019-03-05,1.13
2019-03-06,1.13
2019-03-07,1.13
2019-03-08,1.13
2019-03-11,1.14
2019-03-12,1.14
2019-03-13,1.14
2019-03-14,1.14
2019-03-15,1.12
2019-03-18,1.12
2019-03-19,1.12
2019-03-20,1.12
2019-03-21,1.12
2019-03-22,1.12
2019-03-25,1.12
2019-03-26,1.12
2019-03-27,1.12
2019-03-28,1.12
2019-03-29,1.12
2019-04-01,1.12
2019-04-02,1.12
2019-04-03,1.12
2019-04-04,1.14
2019-04-05,1.14
2019-04-08,1.14
2019-04-09,1.14
2019-04-10,1.11
2019-04-11,1.11
2019-04-12,1.1
2019-04-15,1.08
2019-04-16,1.13
2019-04-17,1.26
2019-04-18,1.21
2019-04-23,1.24
2019-04-24,1.24
2019-04-25,1.2
2019-04-26,1.2
2019-04-29,1.2
2019-04-30,1.18
2019-05-02,1.18
2019-05-03,1.18
2019-05-06,1.18
2019-05-07,1.18
2019-05-08,1.18
2019-05-09,1.18
2019-05-10,1.18
2019-05-13,1.14
2019-05-14,1.14
2019-05-15,1.14
2019-05-16,1.14
2019-05-17,1.14
2019-05-20,1.14
2019-05-21,1.14
2019-05-22,1.14
2019-05-23,1.14
2019-05-24,1.12
2019-05-27,1.12
2019-05-28,1.12
2019-05-29,1.13
2019-05-30,1.13
2019-05-31,1.12
2019-06-03,1.12
2019-06-04,1.12
2019-06-05,1.13
2019-06-06,1.13
2019-06-07,1.13
2019-06-11,1.13
2019-06-12,1.08
2019-06-13,1.08
2019-06-14,1.11
2019-06-17,1.11
2019-06-18,1.1
2019-06-19,1.1
2019-06-20,1.1
2019-06-21,1.1
2019-06-24,1.1
2019-06-25,1.09
2019-06-26,1.09
2019-06-27,1.09
2019-06-28,1.09
2019-07-01,1.08
2019-07-02,1.08
2019-07-03,1.1
2019-07-04,1.13
2019-07-05,1.13
2019-07-08,1.13
2019-07-09,1.13
2019-07-10,1.13
2019-07-11,1.13
2019-07-12,1.13
2019-07-15,1.13
2019-07-16,1.13
2019-07-17,1.13
2019-07-18,1.15
2019-07-19,1.14
2019-07-22,1.14
2019-07-23,1.14
2019-07-24,1.14
2019-07-25,1.14
2019-07-26,1.14
2019-07-29,1.15
2019-07-30,1.15
2019-07-31,1.1
2019-08-01,1.1
2019-08-02,1.1
2019-08-05,1.1
2019-08-06,1.11
2019-08-07,1.11
2019-08-08,1.13
2019-08-09,1.13
2019-08-12,1.13
2019-08-13,1.13
2019-08-14,1.09
2019-08-15,1.09
2019-08-16,1.1
2019-08-19,1.1
2019-08-20,1.1
2019-08-21,1.1
2019-08-22,1.13
2019-08-23,1.13
2019-08-26,1.13
2019-08-27,1.13
2019-08-28,1.13
2019-08-29,1.09
2019-08-30,1.14
2019-09-02,1.16
2019-09-03,1.16
2019-09-04,1.16
2019-09-05,1.16
2019-09-06,1.14
2019-09-09,1.14
2019-09-10,1.14
2019-09-11,1.14
2019-09-12,1.08
2019-09-13,1.15
2019-09-16,1.15
2019-09-17,1.11
2019-09-18,1.11
2019-09-19,1.11
2019-09-20,1.11
2019-09-23,1.11
2019-09-24,1.09
2019-09-25,1.11
2019-09-26,1.11
2019-09-27,1.11
2019-09-30,1.13
2019-10-01,1.13
2019-10-02,1.12
2019-10-04,1.12
2019-10-07,1.12
2019-10-08,1.12
2019-10-09,1.12
2019-10-10,1.12
2019-10-11,1.12
2019-10-14,1.12
2019-10-15,1.12
2019-10-16,1.12
2019-10-17,1.14
2019-10-18,1.14
2019-10-21,1.14
2019-10-22,1.14
2019-10-23,1.14
2019-10-24,1.14
2019-10-25,1.14
2019-10-28,1.14
2019-10-29,1.14
2019-10-30,1.13
2019-10-31,1.19
2019-11-01,1.19
2019-11-04,1.19
2019-11-05,1.19
2019-11-06,1.19
2019-11-07,1.19
2019-11-08,1.19
2019-11-11,1.12
2019-11-12,1.12
2019-11-13,1.12
2019-11-14,1.12
2019-11-15,1.12
2019-11-18,1.12
2019-11-19,1.13
2019-11-20,1.13
2019-11-21,1.17
2019-11-22,1.17
2019-11-25,1.16
2019-11-26,1.17
2019-11-27,1.17
2019-11-28,1.17
2019-11-29,1.17
2019-12-02,1.17
2019-12-03,1.12
2019-12-04,1.12
2019-12-05,1.12
2019-12-06,1.15
2019-12-09,1.15
2019-12-10,1.18
2019-12-11,1.18
2019-12-12,1.18
2019-12-13,1.18
2019-12-16,1.18
2019-12-17,1.18
2019-12-18,1.13
2019-12-19,1.13
2019-12-20,1.13
2019-12-23,1.11
2019-12-27,1.11
2019-12-30,1.12
2020-01-02,1.12
2020-01-03,1.16
2020-01-06,1.16
2020-01-07,1.16
2020-01-08,1.16
2020-01-09,1.16
2020-01-10,1.16
2020-01-13,1.16
2020-01-14,1.16
2020-01-15,1.1
2020-01-16,1.1
2020-01-17,1.13
2020-01-20,1.13
2020-01-21,1.14
2020-01-22,1.18
2020-01-23,1.18
2020-01-24,1.12
2020-01-27,1.14
2020-01-28,1.14
2020-01-29,1.14
2020-01-30,1.14
2020-01-31,1.14
2020-02-03,1.14
2020-02-04,1.14
2020-02-05,1.11
2020-02-06,1.11
2020-02-07,1.11
2020-02-10,1.11
2020-02-11,1.11
2020-02-12,1.11
2020-02-13,1.12
2020-02-14,1.13
2020-02-17,1.12
2020-02-18,1.12
2020-02-19,1.12
2020-02-20,1.11
2020-02-21,1.15
2020-02-24,1.15
2020-02-25,1.16
2020-02-26,1.1
2020-02-27,1.1
2020-02-28,1.11
2020-03-02,1.1
2020-03-03,1.08
2020-03-04,1.08
2020-03-05,1.1
2020-03-06,1.1
2020-03-09,1.1
2020-03-10,1.07
2020-03-11,1.07
2020-03-12,1.07
2020-03-13,1.07
2020-03-16,1.01
2020-03-17,1.03
2020-03-18,1.05
2020-03-19,1.0
2020-03-20,1.0
2020-03-23,1.0
2020-03-24,1.01
2020-03-25,1.01
2020-03-26,1.02
2020-03-27,1.02
2020-03-30,1.02
2020-03-31,1.03
2020-04-01,1.03
2020-04-02,1.03
2020-04-03,1.02
2020-04-06,1.02
2020-04-07,1.02
2020-04-08,1.02
2020-04-09,1.02
2020-04-14,1.02
2020-04-15,1.01
2020-04-16,1.02
2020-04-17,1.02
2020-04-20,1.02
2020-04-21,1.02
2020-04-22,1.02
2020-04-23,1.02
2020-04-24,1.02
2020-04-27,1.02
2020-04-28,1.02
2020-04-29,1.02
2020-04-30,1.05
2020-05-04,1.02
2020-05-05,1.02
2020-05-06,1.02
2020-05-07,1.02
2020-05-08,1.04
2020-05-11,1.04
2020-05-12,1.02
2020-05-13,1.02
2020-05-14,1.03
2020-05-15,1.02
2020-05-18,1.02
2020-05-19,1.02
2020-05-20,1.01
2020-05-21,1.01
2020-05-22,1.01
2020-05-25,1.01
2020-05-26,1.02
2020-05-27,1.03
2020-05-28,1.03
2020-05-29,1.04
2020-06-02,1.05
2020-06-03,1.1
2020-06-04,1.1
2020-06-05,1.1
2020-06-08,1.1
2020-06-09,1.1
2020-06-10,1.1
2020-06-11,1.07
2020-06-12,1.07
2020-06-15,1.07
2020-06-16,1.07
2020-06-17,1.07
2020-06-18,1.07
2020-06-19,1.08
2020-06-22,1.08
2020-06-23,1.08
2020-06-24,1.08
2020-06-25,1.08
2020-06-26,1.08
2020-06-29,1.08
2020-06-30,1.08
2020-07-01,1.08
2020-07-02,1.08
2020-07-03,1.08
2020-07-06,1.08
2020-07-07,1.08
2020-07-08,1.08
2020-07-09,1.08
2020-07-10,1.07
2020-07-13,1.07
2020-07-14,1.07
2020-07-15,1.04
2020-07-16,1.04
2020-07-17,1.04
2020-07-20,1.04
2020-07-21,1.04
2020-07-22,1.04
2020-07-23,1.04
2020-07-24,1.05
2020-07-27,1.05
2020-07-28,1.05
2020-07-29,1.05
2020-07-30,1.05
2020-07-31,1.05
2020-08-03,1.05
2020-08-04,1.05
2020-08-05,1.05
2020-08-06,1.05
2020-08-07,1.05
2020-08-10,1.05
2020-08-11,1.05
2020-08-12,1.05
2020-08-13,1.05
2020-08-14,1.05
2020-08-17,1.05
2020-08-18,1.05
2020-08-19,1.05
2020-08-20,1.05
2020-08-21,1.05
2020-08-24,1.05
2020-08-25,1.05
2020-08-26,1.05
2020-08-27,1.05
2020-08-28,1.05
2020-08-31,1.04
2020-09-01,1.04
2020-09-02,1.04
2020-09-03,1.04
2020-09-04,1.04
2020-09-07,1.04
2020-09-08,1.04
2020-09-09,1.02
2020-09-10,1.02
2020-09-11,1.02
2020-09-14,1.04
2020-09-15,1.04
2020-09-16,1.04
2020-09-17,1.13
2020-09-18,1.13
2020-09-21,1.13
2020-09-22,1.13
2020-09-23,1.06
2020-09-24,1.06
2020-09-25,1.06
2020-09-28,1.08
2020-09-29,1.08
2020-09-30,1.12
2020-10-01,1.12
2020-10-02,1.12
2020-10-05,1.12
2020-10-06,1.12
2020-10-07,1.12
2020-10-08,1.05
2020-10-09,1.05
2020-10-12,1.06
2020-10-13,1.04
2020-10-14,1.04
2020-10-15,1.04
2020-10-16,1.04
2020-10-19,1.04
2020-10-20,1.04
2020-10-21,1.04
2020-10-22,1.04
2020-10-23,1.04
2020-10-26,1.04
2020-10-27,1.04
2020-10-28,1.05
2020-10-29,1.05
2020-10-30,1.06
2020-11-02,1.12
2020-11-03,1.12
2020-11-04,1.12
2020-11-05,1.12
2020-11-06,1.12
2020-11-09,1.11
2020-11-10,1.12
2020-11-11,1.12
2020-11-12,1.12
2020-11-13,1.12
2020-11-16,1.12
2020-11-17,1.12
2020-11-18,1.12
2020-11-19,1.12
2020-11-20,1.12
2020-11-23,1.12
2020-11-24,1.12
2020-11-25,1.12
2020-11-26,1.12
2020-11-27,1.12
2020-11-30,1.12
2020-12-01,1.12
2020-12-02,1.12
2020-12-03,1.13
2020-12-04,1.13
2020-12-07,1.11
2020-12-08,1.11
2020-12-09,1.11
2020-12-10,1.13
2020-12-11,1.13
2020-12-14,1.12
2020-12-15,1.13
2020-12-16,1.13
2020-12-17,1.13
2020-12-18,1.12
2020-12-21,1.12
2020-12-22,1.12
2020-12-23,1.18
2020-12-28,1.18
2020-12-29,1.18
2020-12-30,1.18
2021-01-04,1.16
2021-01-05,1.16
2021-01-06,1.16
2021-01-07,1.16
2021-01-08,1.16
2021-01-11,1.2
2021-01-12,1.22
2021-01-13,1.22
2021-01-14,1.23
2021-01-15,1.23
2021-01-18,1.22
2021-01-19,1.23
2021-01-20,1.23
2021-01-21,1.23
2021-01-22,1.23
2021-01-25,1.23
2021-01-26,1.23
2021-01-27,1.23
2021-01-28,1.23
2021-01-29,1.24
2021-02-01,1.24
2021-02-02,1.27
2021-02-03,1.29
2021-02-04,1.3
2021-02-05,1.3
2021-02-08,1.3
2021-02-09,1.3
2021-02-10,1.3
2021-02-11,1.3
2021-02-12,1.3
2021-02-15,1.3
2021-02-16,1.3
2021-02-17,1.3
2021-02-18,1.3
2021-02-19,1.3
2021-02-22,1.3
2021-02-23,1.3
2021-02-24,1.34
2021-02-25,1.36
2021-02-26,1.32
2021-03-01,1.35
2021-03-02,1.32
2021-03-03,1.33
2021-03-04,1.33
2021-03-05,1.29
2021-03-08,1.29
2021-03-09,1.29
2021-03-10,1.29
2021-03-11,1.29
2021-03-12,1.29
2021-03-15,1.29
2021-03-16,1.29
2021-03-17,1.29
2021-03-18,1.32
2021-03-19,1.25
2021-03-22,1.2
2021-03-23,1.27
2021-03-24,1.32
2021-03-25,1.33
2021-03-26,1.32
2021-03-29,1.32
2021-03-30,1.38
2021-03-31,1.37
2021-04-01,1.37
2021-04-06,1.33
2021-04-07,1.39
2021-04-08,1.39
2021-04-09,1.41
2021-04-12,1.41
2021-04-13,1.4
2021-04-14,1.4
2021-04-15,1.39
2021-04-16,1.4
2021-04-19,1.41
2021-04-20,1.41
2021-04-21,1.4
2021-04-22,1.4
2021-04-23,1.4
2021-04-26,1.35
2021-04-27,1.38
2021-04-28,1.42
2021-04-29,1.42
2021-04-30,1.42
2021-05-03,1.39
2021-05-04,1.42
2021-05-05,1.38
2021-05-06,1.38
2021-05-07,1.38
2021-05-10,1.34
2021-05-11,1.34
2021-05-12,1.38
2021-05-13,1.38
2021-05-14,1.33
2021-05-17,1.34
2021-05-18,1.29
2021-05-19,1.27
2021-05-20,1.29
2021-05-21,1.29
2021-05-25,1.29
2021-05-26,1.29
2021-05-27,1.29
2021-05-28,1.29
2021-05-31,1.29
2021-06-01,1.3
2021-06-02,1.3
2021-06-03,1.3
2021-06-04,1.3
2021-06-07,1.3
2021-06-08,1.3
2021-06-09,1.3
2021-06-10,1.3
2021-06-11,1.3
2021-06-14,1.3
2021-06-15,1.3
2021-06-16,1.3
2021-06-17,1.3
2021-06-18,1.3
2021-06-21,1.3
2021-06-22,1.3
2021-06-23,1.31
2021-06-24,1.3
2021-06-25,1.3
2021-06-28,1.34
2021-06-29,1.32
2021-06-30,1.29
2021-07-01,1.34
2021-07-02,1.34
2021-07-05,1.34
2021-07-06,1.37
2021-07-07,1.37
2021-07-08,1.36
2021-07-09,1.36
2021-07-12,1.37
2021-07-13,1.38
2021-07-14,1.38
2021-07-15,1.36
2021-07-16,1.37
2021-07-19,1.33
2021-07-20,1.33
2021-07-21,1.35
2021-07-22,1.35
2021-07-23,1.35
2021-07-26,1.35
2021-07-27,1.35
2021-07-28,1.35
2021-07-29,1.35
2021-07-30,1.35
2021-08-02,1.34
2021-08-03,1.32
2021-08-04,1.34
2021-08-05,1.32
2021-08-06,1.33
2021-08-09,1.32
2021-08-10,1.34
2021-08-11,1.37
2021-08-12,1.37
2021-08-13,1.37
2021-08-16,1.38
2021-08-17,1.36
2021-08-18,1.37
2021-08-19,1.32
2021-08-20,1.3
2021-08-23,1.34
2021-08-24,1.34
2021-08-25,1.36
2021-08-26,1.36
2021-08-27,1.37
2021-08-30,1.37
2021-08-31,1.35
2021-09-01,1.35
2021-09-02,1.35
2021-09-03,1.35
2021-09-06,1.35
2021-09-07,1.35
2021-09-08,1.43
2021-09-09,1.38
2021-09-10,1.38
2021-09-13,1.38
2021-09-14,1.38
2021-09-15,1.37
2021-09-16,1.35
2021-09-17,1.35
2021-09-20,1.35
2021-09-21,1.36
2021-09-22,1.34
2021-09-23,1.37
2021-09-24,1.36
2021-09-27,1.36
2021-09-28,1.36
2021-09-29,1.39
2021-09-30,1.4
2021-10-01,1.39
2021-10-04,1.41
2021-10-05,1.41
2021-10-06,1.36
2021-10-07,1.4
2021-10-08,1.39
2021-10-11,1.4
2021-10-12,1.37
2021-10-13,1.37
2021-10-14,1.37
2021-10-15,1.37
2021-10-18,1.4
2021-10-19,1.4
2021-10-20,1.37
2021-10-21,1.43
2021-10-22,1.43
2021-10-25,1.49
2021-10-26,1.4
2021-10-27,1.4
2021-10-28,1.39
2021-10-29,1.42
2021-11-01,1.38
2021-11-02,1.38
2021-11-03,1.38
2021-11-04,1.37
2021-11-05,1.37
2021-11-08,1.35
2021-11-09,1.37
2021-11-10,1.37
2021-11-11,1.38
2021-11-12,1.39
2021-11-15,1.39
2021-11-16,1.39
2021-11-17,1.39
2021-11-18,1.36
2021-11-19,1.37
2021-11-22,1.36
2021-11-23,1.36
2021-11-24,1.36
2021-11-25,1.36
2021-11-26,1.38
2021-11-29,1.4
2021-11-30,1.4
2021-12-01,1.4
2021-12-02,1.4
2021-12-03,1.4
2021-12-06,1.4
2021-12-07,1.4
2021-12-08,1.38
2021-12-09,1.4
2021-12-10,1.39
2021-12-13,1.4
2021-12-14,1.4
2021-12-15,1.4
2021-12-16,1.4
2021-12-17,1.4
2021-12-20,1.4
2021-12-21,1.38
2021-12-22,1.4
2021-12-23,1.39
2021-12-27,1.4
2021-12-28,1.4
2021-12-29,1.39
2021-12-30,1.38
2022-01-03,1.4
2022-01-04,1.4
2022-01-05,1.38
2022-01-06,1.38
2022-01-07,1.38
2022-01-10,1.38
2022-01-11,1.38
2022-01-12,1.38
2022-01-13,1.38
2022-01-14,1.38
2022-01-17,1.38
2022-01-18,1.38
2022-01-19,1.38
2022-01-20,1.38
2022-01-21,1.38
2022-01-24,1.38
2022-01-25,1.38
2022-01-26,1.38
2022-01-27,1.38
2022-01-28,1.38
2022-01-31,1.38
2022-02-01,1.39
2022-02-02,1.39
2022-02-03,1.39
2022-02-04,1.39
2022-02-07,1.38
2022-02-08,1.38
2022-02-09,1.38
2022-02-10,1.38
2022-02-11,1.38
2022-02-14,1.38
2022-02-15,1.38
2022-02-16,1.38
2022-02-17,1.38
2022-02-18,1.38
2022-02-21,1.38
2022-02-22,1.38
2022-02-23,1.38
2022-02-24,1.38
2022-02-25,1.38
2022-02-28,1.38
2022-03-01,1.38
2022-03-02,1.37
2022-03-03,1.38
2022-03-04,1.38
2022-03-07,1.38
2022-03-08,1.38
2022-03-09,1.38
2022-03-10,1.42
2022-03-11,1.4
2022-03-14,1.4
2022-03-15,1.4
2022-03-16,1.4
2022-03-17,1.4
2022-03-18,1.4
2022-03-21,1.4
2022-03-22,1.4
2022-03-23,1.4
2022-03-24,1.4
2022-03-25,1.4
2022-03-28,1.4
2022-03-29,1.4
2022-03-30,1.4
2022-03-31,1.4
2022-04-01,1.425
2022-04-04,1.43
2022-04-05,1.43
2022-04-06,1.435
2022-04-07,1.435
2022-04-08,1.435
2022-04-11,1.43
2022-04-12,1.43
2022-04-13,1.43
2022-04-14,1.425
2022-04-19,1.425
2022-04-20,1.425
2022-04-21,1.425
2022-04-22,1.425
2022-04-25,1.425
2022-04-26,1.425
2022-04-27,1.425
2022-04-28,1.42
2022-04-29,1.42
2022-05-02,1.42
2022-05-03,1.42
2022-05-04,1.42
2022-05-05,1.42
2022-05-06,1.42
2022-05-09,1.42
2022-05-10,1.42
2022-05-11,1.42
2022-05-12,1.42
2022-05-13,1.42
2022-05-16,1.39
2022-05-17,1.39
2022-05-18,1.39
2022-05-19,1.39
2022-05-20,1.37
2022-05-23,1.38
2022-05-24,1.38
2022-05-25,1.38
2022-05-26,1.38
2022-05-27,1.38
2022-05-30,1.38
2022-05-31,1.405
2022-06-01,1.375
2022-06-02,1.375
2022-06-03,1.375
2022-06-06,1.385
2022-06-07,1.375
2022-06-08,1.37
2022-06-09,1.37
2022-06-10,1.335
2022-06-13,1.33
2022-06-14,1.33
2022-06-15,1.31
2022-06-16,1.34
2022-06-17,1.34
2022-06-20,1.34
2022-06-21,1.34
2022-06-22,1.34
2022-06-23,1.34
2022-06-24,1.34
2022-06-27,1.34
2022-06-28,1.34
2022-06-29,1.34
2022-06-30,1.34
2022-07-01,1.34
2022-07-04,1.34
2022-07-05,1.34
2022-07-06,1.34
2022-07-07,1.34
2022-07-08,1.34
2022-07-11,1.34
2022-07-12,1.34
2022-07-13,1.34
2022-07-14,1.34
2022-07-15,1.34
2022-07-18,1.34
2022-07-19,1.34
2022-07-20,1.34
2022-07-21,1.34
2022-07-22,1.34
2022-07-25,1.34
2022-07-26,1.34
2022-07-27,1.34
2022-07-28,1.34
2022-07-29,1.34
2022-08-01,1.34
2022-08-02,1.34
2022-08-03,1.33
2022-08-04,1.33
2022-08-05,1.34
2022-08-08,1.34
2022-08-09,1.34
2022-08-10,1.34
2022-08-11,1.34
2022-08-12,1.34
2022-08-15,1.34
2022-08-16,1.34
2022-08-17,1.34
2022-08-18,1.34
2022-08-19,1.34
2022-08-22,1.34
2022-08-23,1.35
2022-08-24,1.34
2022-08-25,1.34
2022-08-26,1.34
2022-08-29,1.34
2022-08-30,1.345
2022-08-31,1.345
2022-09-01,1.345
2022-09-02,1.345
2022-09-05,1.345
2022-09-06,1.38
2022-09-07,1.35
2022-09-08,1.35
2022-09-09,1.35
2022-09-12,1.35
2022-09-13,1.35
2022-09-14,1.35
2022-09-15,1.35
2022-09-16,1.35
2022-09-19,1.35
2022-09-20,1.35
2022-09-21,1.35
2022-09-22,1.35
2022-09-23,1.35
2022-09-26,1.34
2022-09-27,1.35
2022-09-28,1.35
2022-09-29,1.35
2022-09-30,1.35
2022-10-03,1.35
2022-10-04,1.35
2022-10-05,1.33
2022-10-06,1.35
2022-10-07,1.35
2022-10-10,1.33
2022-10-11,1.33
2022-10-12,1.35
2022-10-13,1.36
2022-10-14,1.34
2022-10-17,1.34
2022-10-18,1.34
2022-10-19,1.375
2022-10-20,1.34
2022-10-21,1.325
2022-10-24,1.34
2022-10-25,1.335
2022-10-26,1.335
2022-10-27,1.345
2022-10-28,1.345
2022-10-31,1.345
2022-11-01,1.345
2022-11-02,1.35
2022-11-03,1.35
2022-11-04,1.35
2022-11-07,1.35
2022-11-08,1.395
2022-11-09,1.355
2022-11-10,1.35
2022-11-11,1.35
2022-11-14,1.35
2022-11-15,1.35
2022-11-16,1.37
2022-11-17,1.35
2022-11-18,1.35
2022-11-21,1.35
2022-11-22,1.345
2022-11-23,1.345
2022-11-24,1.295
2022-11-25,1.315
2022-11-28,1.315
2022-11-29,1.31
2022-11-30,1.305
2022-12-01,1.305
2022-12-02,1.31
2022-12-05,1.31
2022-12-06,1.31
2022-12-07,1.31
2022-12-08,1.31
2022-12-09,1.31
2022-12-12,1.31
2022-12-13,1.31
2022-12-14,1.31
2022-12-15,1.31
2022-12-16,1.305
2022-12-19,1.305
2022-12-20,1.305
2022-12-21,1.305
2022-12-22,1.305
2022-12-23,1.305
2022-12-27,1.305
2022-12-28,1.315
2022-12-29,1.305
2022-12-30,1.365
2023-01-02,1.365
2023-01-03,1.38
2023-01-04,1.31
